# ERROR ANALYSIS
# Metric                  LLM Beam Search       RNN Baseline   Difference
# ----------------------------------------------------------------------
# Substitutions                       998                542         +456
# Insertions                           16                 31          -15
# Deletions                           193                 21         +172
# ----------------------------------------------------------------------
# Total Errors                       1207                594         +613
# Hits (Correct)                     8254               8882         -628
# ----------------------------------------------------------------------
# WER                             12.78%             6.29%       +6.49%
#
# WER ON WORSE TRIALS ONLY (423 trials):
# LLM WER                         27.57%
# Baseline WER                     5.42%
#
# WER ON RANDOM SUBSET OF 50 WORSE TRIALS (seed=42):
# LLM WER                         27.09%
# Baseline WER                     5.76%
#
# RANDOM 50 SUBSET INDICES (50 trials):
16 51 53 61 69 165 172 174 177 193 261 301 318 372 387 389 390 393 430 440 489 503 513 580 582 584 594 622 739 748 829 942 1005 1045 1091 1092 1102 1103 1142 1151 1222 1268 1272 1289 1324 1327 1349 1351 1402 1412
#
# WER ON RANDOM SUBSET OF 25 WORSE TRIALS (seed=42):
# LLM WER                         30.59%
# Baseline WER                     8.24%
#
# RANDOM 25 SUBSET INDICES (25 trials):
51 53 61 69 165 172 177 193 261 372 389 393 430 440 503 748 942 1005 1045 1092 1102 1142 1222 1324 1327
#
# WER ON RANDOM SUBSET OF 10 WORSE TRIALS (seed=42):
# LLM WER                         33.33%
# Baseline WER                    12.00%
#
# RANDOM 10 SUBSET INDICES (10 trials):
51 177 193 261 393 440 503 1142 1324 1327
#
# WORSE TRIAL INDICES (423 trials):
4 7 8 16 18 20 23 30 37 39 40 47 51 53 55 61 69 73 74 76 88 94 97 99 101 106 108 113 115 118 119 134 135 137 139 146 148 153 155 156 157 160 162 164 165 166 168 172 173 174 175 176 177 179 180 181 191 193 201 203 219 226 229 234 235 238 245 249 252 254 260 261 264 267 273 286 294 296 300 301 316 318 321 326 328 331 332 336 337 339 340 343 344 345 346 351 352 353 356 360 361 372 373 374 379 380 381 383 385 386 387 389 390 392 393 398 404 408 428 430 431 432 435 436 437 440 441 442 443 444 455 456 457 473 488 489 492 493 494 502 503 506 513 514 516 518 519 522 525 527 528 530 532 533 534 535 536 538 539 540 541 542 543 544 548 549 550 551 571 576 577 578 580 581 582 583 584 585 586 587 590 591 593 594 595 596 597 598 599 604 610 611 614 618 622 641 663 665 688 690 692 693 694 699 703 704 706 711 715 718 724 729 731 736 739 740 748 753 763 770 774 776 782 785 798 802 807 810 819 829 831 833 843 845 847 850 852 856 859 862 863 865 870 873 877 879 891 897 906 910 912 914 918 920 931 934 936 939 942 947 950 952 955 956 957 960 962 970 979 990 991 993 995 997 999 1000 1001 1002 1003 1005 1006 1012 1020 1030 1038 1040 1041 1045 1046 1049 1056 1059 1060 1061 1063 1064 1073 1076 1077 1080 1081 1091 1092 1093 1094 1097 1098 1100 1102 1103 1105 1107 1109 1111 1112 1113 1115 1117 1118 1123 1128 1129 1131 1133 1134 1138 1140 1142 1143 1144 1149 1150 1151 1152 1154 1155 1156 1158 1169 1184 1190 1191 1209 1211 1213 1220 1222 1223 1224 1230 1231 1238 1239 1245 1251 1252 1255 1268 1270 1272 1273 1274 1276 1280 1287 1288 1289 1292 1309 1310 1312 1313 1315 1316 1319 1320 1323 1324 1326 1327 1330 1332 1333 1334 1335 1339 1346 1348 1349 1350 1351 1352 1353 1354 1365 1376 1377 1379 1380 1381 1382 1383 1384 1386 1390 1391 1394 1396 1397 1398 1400 1401 1402 1404 1412 1413 1414 1415 1417 1421 1422 1423 1424
#
id,llm_wer,baseline_wer,category,ground_truth,llm_prediction,baseline_prediction
291,0.0,0.25,BETTER,i have a standard,i have a standard,i have a stern
292,0.2,0.2,SAME,i don't want any interruptions,i don't want any,i don't want any answers
294,0.18,0.09,WORSE,i love all the windows that they have out now too,i love all the winders that they have out now to,i love all the wonders that they have out now too
296,0.2,0.0,WORSE,it'll go through the slot,it'll go through the lot,it'll go through the slot
300,0.1,0.0,WORSE,if you are convinced that it is the right choice,if you are conversed that it is the right choice,if you are convinced that it is the right choice
301,0.5,0.0,WORSE,because that's perfectly clean,because that's profiler cleaned,because that's perfectly clean
305,0.25,0.25,SAME,i don't like administration,i don't like,i don't like a
316,0.29,0.0,WORSE,a producer of movies in baltimore called,a petition of movies in altamont called,a producer of movies in baltimore called
318,0.75,0.25,WORSE,barbecues and mexican food,barriers and mexicans,beans and mexican food
321,0.14,0.0,WORSE,i have my own policy on freeloaders,i have my own policy on,i have my own policy on freeloaders
326,0.12,0.0,WORSE,i have seen so many who know that god has not given us a spirit of fear,i have seen so many who know that kind as not given us a spirit of fear,i have seen so many who know that god has not given us a spirit of fear
328,0.08,0.0,WORSE,we all know that unfortunately schools are not always the safest places,we all know that unfortunately cools are not always the safest places,we all know that unfortunately schools are not always the safest places
331,0.4,0.0,WORSE,thank you for signing up,that you for standing up,thank you for signing up
332,0.17,0.08,WORSE,this is the price paid for counting eggs rather than chicken embryos,this is the price paid for counting is rather than chicken ambiance,this is the price paid for counting eggs rather than chicken habeas
333,0.09,0.09,SAME,grassley grew up on a family farm where he still works,lesley grew up on a family farm where he still works,leslie grew up on a family farm where he still works
336,0.14,0.0,WORSE,a dog is featured below the text,a dog is featured below the tax,a dog is featured below the text
337,0.33,0.0,WORSE,lo and behold they did not,no and build they did not,lo and behold they did not
338,0.09,0.09,SAME,oh so you need to put away the milk and cereal,how so you need to put away the milk and cereal,so you need to put away the milk and cereal
339,0.27,0.18,WORSE,everything trump wants to do threatens everything trudeau wants to do,everything trump was to do thesis everything trudeau was to do,everything trump was to do threatens everything trudeau was to do
340,0.1,0.0,WORSE,peter was in bed when i walked into the bedroom,peter was in bad when i walked into the bedroom,peter was in bed when i walked into the bedroom
342,0.22,0.22,SAME,i'm not even disputing the results of the board,i'm not even disputing the rustles of the point,i'm not even disputing the result of the point
343,0.5,0.0,WORSE,and hurricane jose had not turned north yet,and arakan also and not turned north that,and hurricane jose had not turned north yet
344,0.3,0.2,WORSE,the two have since taken some steps toward a rapprochement,the two have since taken some steps sportsmanship,the two have since taken some steps sports a replacement
345,0.23,0.08,WORSE,but there have often been times when turkey has been a problematic ally,but there have offered been times when talking has been a problematic like,but there have often been times when talking has been a problematic ally
346,0.33,0.0,WORSE,check out the new sales items,check out the new cells adams,check out the new sales items
347,0.33,0.44,BETTER,i just stood there and soaked it all up,i just to start there and sort it all up,just to start there and set it all up
349,0.25,0.25,SAME,i was on crutches,i was on trenches,i was on trenton
351,0.14,0.0,WORSE,it could be used to hassle somebody,it could be used to hazell somebody,it could be used to hassle somebody
352,0.25,0.0,WORSE,america is losing it,amerika is losing it,america is losing it
353,0.12,0.0,WORSE,i don't know whether you did yours first,i don't know whether you did years first,i don't know whether you did yours first
354,0.43,0.43,SAME,the sticky slide rugs under the carpet,the sticking cloud grass under the carpet,the stinking cloud grass under the carpet
356,0.14,0.0,WORSE,the people i know are from there,the people i know are from their,the people i know are from there
360,0.17,0.0,WORSE,their mother was sick at times,there mother was sick at times,their mother was sick at times
361,0.29,0.0,WORSE,wilkinson had no regrets about her decision,wantonness had no regressed about her decision,wilkinson had no regrets about her decision
370,0.4,0.4,SAME,like the old hank williams,like the old eq winners,like the old he was
372,0.5,0.17,WORSE,taylor attributed this to confirmation bias,dailer this to confirmation buyers,dealer attributed this to confirmation bias
373,0.11,0.0,WORSE,we apologize but this video has failed to load,we apologize but this video has found to load,we apologize but this video has failed to load
374,0.18,0.0,WORSE,go talk to her in the lobby i'll be right down,go talk to her in the lobby how b right down,go talk to her in the lobby i'll be right down
376,0.07,0.07,SAME,he can consistently score the damage you need to prowl your hand into play,he can consistently score the damage you need to trial your hand into play,he can consistently score the damage you need to roll your hand into play
377,0.4,0.6,BETTER,this is headache powders revisited,this is adding powders,this is adding powers revision
379,0.3,0.0,WORSE,trump has nominated william barr as the next attorney general,trumpers nominated wm barr as the next attorney general,trump has nominated william barr as the next attorney general
380,0.36,0.18,WORSE,pasquale thinks a similar argument should be made for search engines,bastille things a similar argument should be made for such injuns,swell things a similar argument should be made for search engines
381,0.56,0.11,WORSE,the hercules and rainbow stag beetles are highlights here,the hercules and grable stack middles here,the hercules and rainbow stag beetles are headlines here
383,0.17,0.0,WORSE,i could hear my accelerated breathing,i could hear my accelerated,i could hear my accelerated breathing
385,0.33,0.0,WORSE,which amiga games impressed you in terms of gameplay or technical tricks,which amiga games impressed you in dumbs of teamplay or sentinel trees,which amiga games impressed you in terms of gameplay or technical tricks
386,0.07,0.0,WORSE,also at that time we were starting to hate each other a little bit,also at that time we were starting to hate is other a little bit,also at that time we were starting to hate each other a little bit
387,0.27,0.0,WORSE,are either or both dogs considered dangerous under davis county ordinance,are either or both dogs decisions dangerously davis county ordinance,are either or both dogs considered dangerous under davis county ordinance
388,0.25,0.25,SAME,target and difficulty calculations,carted and difficulty calculations,started and difficulty calculations
389,0.4,0.0,WORSE,what is beef jerky anyway,what is beavis anyway,what is beef jerky anyway
390,0.25,0.0,WORSE,the quantity you chose exceeds the quantity available,the quantity you choose incense the quantity available,the quantity you chose exceeds the quantity available
392,0.2,0.0,WORSE,are they the same there,are they the same their,are they the same there
393,0.2,0.0,WORSE,is it a novelty or a real coin of importance,is it a novelty or a real kind of,is it a novelty or a real coin of importance
398,0.17,0.0,WORSE,sort of like an exchange program,sort of like an exchange programme,sort of like an exchange program
400,0.33,0.33,SAME,better than europe,better than uber,better than rubber
404,0.14,0.0,WORSE,they were pretty much in good taste,they were pretty much in good tastes,they were pretty much in good taste
408,0.33,0.0,WORSE,and that's what it falls under,and that's what it foes,and that's what it falls under
419,0.25,0.25,SAME,almost like a tingling,almost like a delink,almost like a killing
421,0.25,0.25,SAME,i noticed those dogs,i noticed those tax,i noticed those talks
426,0.33,0.33,SAME,a little brief autobiography of themselves,a little breve automatism of themselves,a little brief auto biography of themselves
428,0.12,0.0,WORSE,the news was first reported by deadline hollywood,the news was first reported by deadline alert,the news was first reported by deadline hollywood
430,0.3,0.1,WORSE,there are no more vehicle tokens spread across the map,there are no more vehicle talkers straight and the map,there are no more vehicle tokens spread out the map
431,0.25,0.0,WORSE,where is the evidence that they possess consciousness,where is the evidence that they persist consciences,where is the evidence that they possess consciousness
432,0.11,0.0,WORSE,nevertheless i roll my eyes as i get up,nevertheless i roll my house as i get up,nevertheless i roll my eyes as i get up
433,0.38,0.5,BETTER,people will do humiliating grotesque things for ambition,people will do imitated protects things for addition,people will do much to protect things for a
435,0.33,0.11,WORSE,they send off emissaries to start new cancer colonies,they said off immerses to start new cancer,they set off emissaries to start new cancer colonies
436,0.18,0.0,WORSE,you actually look forward to foxes or raccoons raiding your garbage,you actually look forward to fox's or rickards raiding your garbage,you actually look forward to foxes or raccoons raiding your garbage
437,0.17,0.0,WORSE,for example the face might be typically painted red black and white,for example the face might be typically fitted right black and white,for example the face might be typically painted red black and white
439,0.1,0.2,BETTER,check out ebay craigslist and other online sites for deals,check out eby craigslist and other online sites for deals,check out be priceless and other online sites for deals
440,0.15,0.0,WORSE,sign up for our daily newsletter of the top stories in courier country,sign up for our daily newsletter of the top stories in korea,sign up for our daily newsletter of the top stories in courier country
441,0.22,0.11,WORSE,such threats are a violation of the un charter,such things are a violation of the unit charter,such threats are a violation of the union charter
442,0.25,0.0,WORSE,never miss a moment,never makes a moment,never miss a moment
443,0.1,0.0,WORSE,he is not making any major changes for the rematch,he is not making any major changes for the remote,he is not making any major changes for the rematch
444,0.17,0.0,WORSE,worse is the implication of blame,works is the implication of blame,worse is the implication of blame
449,0.14,0.14,SAME,i like just looking at the billboards,i like just looking at the boards,i like just looking at the boys
455,0.14,0.0,WORSE,she wheeled it out on a cart,she willed it out on a cart,she wheeled it out on a cart
456,0.6,0.2,WORSE,thanks for hearing me rap,that's for airing me wrapped,that's for hearing me rap
457,0.12,0.0,WORSE,we're living longer and people are less trusting,we're living longer and people are last trusting,we're living longer and people are less trusting
469,0.4,1.0,BETTER,waves born exercising boat grateful,waves born exercising but crystal,way more exciting but stressful
470,0.4,0.6,BETTER,shop spraying mathematics developing nashville,shop steering mathematics developing cancel,shop storing mathematics developer castle
471,0.8,1.0,BETTER,run bargains hopeless persists meals,one baggers persists mills,one bothers endless percent miles
472,0.6,0.6,SAME,keeps allowed monarch strap uses,it's allowed mimic trap uses,it's allowed my shop uses
473,0.5,0.33,WORSE,casualty communism argue frost receptacle scroll,casualty communism's argue first receptacle school,casualty communism argue first receptacle school
475,0.0,0.25,BETTER,playing traditional used flat,playing traditional used flat,making traditional used flat
476,0.5,0.5,SAME,turquoise teams dollars concentration wind's stupidly,cookies teams dollars concentration wins commonly,cause teams dollars concentration was commonly
477,0.5,0.67,BETTER,pops against idol accurate crop steak,pass ugs idol accurate crop stick,pass goes idle accurate crop stick
478,0.8,0.8,SAME,kept touring shallows hang everyone,that during callas sing everyone,but during sal's thing everyone
479,0.6,0.8,BETTER,terms news earning by commitment,does knows awning by commitment,dog's nose honoring my commitment
480,0.0,0.5,BETTER,grandparents engagement throw stage,grandparents engagement throw stage,grandparents enjoyment through stage
481,0.4,0.6,BETTER,elk diplomatic plates reimbursed names,elk diplomatic plays reimbursed,all diplomatic please reboot names
482,0.5,0.5,SAME,first terror slips done,first terry lips done,first tear slips down
483,0.33,0.33,SAME,ice hairs blooming coming opinion take,i als blooming coming opinion take,is blooming coming opinion take
484,0.5,0.5,SAME,semesters plans lean zales fertilizers dementia,semesters plays lean sales fertilizers dimension,semesters place lean sales fertilizers dimension
485,0.4,0.8,BETTER,grade nucleus arrive excess destroying,grade nucleus around access destroying,great necklace of axes destroying
486,0.0,0.5,BETTER,bonsai meeting ghost mainly,bonsai meeting ghost mainly,bonsai meaning just mainly
487,0.2,0.4,BETTER,resale telling serious understanding moral,resell telling serious understanding moral,we sell telling serious understanding moral
488,1.0,0.8,WORSE,democratically reduces carbon cramped baked,differently produces common crowd paint,drastically reduces common red paint
489,0.25,0.0,WORSE,we're paying basketball people,we're being basketball people,we're paying basketball people
492,0.25,0.0,WORSE,but drastic times could call for drastic measures,but resting times could call for resting measures,but drastic times could call for drastic measures
493,0.5,0.0,WORSE,either savings or investment,either sevens are investment,either savings or investment
494,0.14,0.0,WORSE,magnified vision able to see at night,mystified vision able to see at night,magnified vision able to see at night
502,0.2,0.0,WORSE,she'd just get on the first step and lay down,sheet just get on the first step and lean down,she'd just get on the first step and lay down
503,0.25,0.12,WORSE,it seems like you get hit the worst,it seems like you get it the watch,it seems like you get it the worst
506,0.14,0.0,WORSE,while my oldest was a year old,while my ordains was a year old,while my oldest was a year old
513,0.09,0.0,WORSE,it is estimated a total of three thousand properties were affected,it is estimated the total of three thousand properties were affected,it is estimated a total of three thousand properties were affected
514,0.14,0.0,WORSE,not all men pay their employees less,not all men pay their employees last,not all men pay their employees less
515,0.25,0.25,SAME,also known as welfare,also known as wifi,also known as well
516,0.18,0.0,WORSE,will the game be priced differently during and after early access,where the game be priced deferral during and after early access,will the game be priced differently during and after early access
518,0.58,0.08,WORSE,the product i tried was their mini corn dogs which were superb,the prodded i tried was there many court dog once were supposed,the product i tried was their mini corn dog which were superb
519,0.33,0.0,WORSE,vancouver teacher faces disciplinary action for harassing gay student,recover teacher vs disciplinary action for arresting gay student,vancouver teacher faces disciplinary action for harassing gay student
522,0.22,0.0,WORSE,details of this plot were reported two years ago,details of this plant were reported to years ago,details of this plot were reported two years ago
525,0.11,0.0,WORSE,so what about the enemies of the assad regime,so what about the enemies of the assigned regime,so what about the enemies of the assad regime
527,0.14,0.0,WORSE,and if i'm so blessed by the gods i'll never have to kill again,and if i'm so placed by the guards i'll never have to kill again,and if i'm so blessed by the gods i'll never have to kill again
